"SNo","company","ReviwerType","job_title","overall_ratings","workLifebalance_ratings","culturevalues_ratings","carreropportunities_ratings","benefits_ratings","seniormangemnet_ratings"
447,"google","Employee"," Software Engineer",4,2,4,5,5,3
448,"google","Alumni"," Senior Software Engineer",5,5,5,5,5,5
449,"google","Alumni"," Anonymous Employee",3,2,2,4,4,2
450,"google","Employee"," Anonymous Employee",2,3,2,2,4,2
451,"google","Employee"," Anonymous Employee",5,2,5,3,5,4
452,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
453,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
454,"google","Employee"," Anonymous Employee",5,5,5,4,4,4
455,"google","Alumni"," Anonymous Employee",5,3,1,5,5,3
456,"google","Employee"," Technical Recruiter",5,3,5,4,5,4
457,"google","Employee"," Anonymous Employee",5,4,5,5,5,5
458,"google","Alumni"," Software Engineer",4,3,4,3,5,4
459,"google","Employee"," Anonymous Employee",5,4,4,4,4,3
460,"google","Alumni"," Anonymous Employee",5,5,5,5,5,5
461,"google","Employee"," Anonymous Employee",5,5,5,5,5,5
462,"google","Employee"," Anonymous Employee",4,3,4,4,4,3
463,"google","Alumni"," Software Engineer",4,4,4,4,4,3
464,"google","Alumni"," CRA",2,2,4,1,1,1
465,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
466,"google","Employee"," Program Manager",3,2,3,3,5,4
467,"google","Employee"," Vice President",5,5,5,5,5,5
468,"google","Employee"," Global Strategy Lead",5,4,5,5,5,5
469,"google","Employee"," Program Manager",4,4,4,2,5,4
470,"google","Employee"," Anonymous Employee",1,3,4,4,4,3
471,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
472,"google","Employee"," Anonymous Employee",5,5,5,5,5,4
473,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
474,"google","Alumni"," Anonymous Employee",1,3,4,4,4,3
475,"google","Alumni"," Anonymous Employee",5,5,5,5,5,5
476,"google","Alumni"," Engineer",5,3,5,5,5,4
477,"google","Employee"," Software Engineer",5,5,5,5,5,3
478,"google","Alumni"," Anonymous Employee",4,4,5,4,5,2
479,"google","Employee"," Product Manager",4,3,3,4,4,3
480,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
481,"google","Alumni"," Software Engineer",3,5,1,1,2,1
482,"google","Employee"," Software Engineer",5,5,5,5,5,5
483,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
484,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
485,"google","Alumni"," Anonymous Employee",3,5,3,1,3,2
486,"google","Alumni"," Video Production Specialist",4,4,4,4,5,4
487,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
488,"google","Employee"," Anonymous Employee",5,5,5,4,5,5
489,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
490,"google","Employee"," Anonymous Employee",5,5,5,5,4,5
491,"google","Employee"," Anonymous Employee",5,4,5,5,5,1
492,"google","Alumni"," Anonymous Employee",3,5,1,4,4,1
493,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
494,"google","Employee"," Anonymous Employee",5,5,5,5,5,5
495,"google","Employee"," Associate Account Strategist",4,5,3,2,4,2
496,"google","Employee"," Anonymous Employee",5,4,4,3,5,3
497,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
498,"google","Employee"," Anonymous Employee",4,4,3,4,4,4
499,"google","Employee"," Anonymous Employee",5,4,5,5,5,4
500,"google","Employee"," Software Engineer",4,5,3,4,5,3
501,"google","Employee"," Senior Software Engineer",2,4,2,2,4,2
502,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
503,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
504,"google","Alumni"," Google Engineering Practicum",5,5,5,4,5,5
505,"google","Alumni"," Anonymous Employee",4,3,4,5,4,4
506,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
507,"google","Alumni"," Software Engineer",5,3,4,4,4,4
508,"google","Employee"," Anonymous Employee",2,1,1,5,3,1
509,"google","Alumni"," Senior Program Manager",3,4,3,3,4,2
510,"google","Employee"," Anonymous Employee",4,4,5,4,5,4
511,"google","Alumni"," Sales",1,1,1,1,1,1
512,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
513,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
514,"google","Employee"," Product Manager",4,4,5,3,5,3
515,"google","Alumni"," Recruiter",2,1,4,4,1,1
516,"google","Employee"," TPM",5,5,5,5,5,5
517,"google","Employee"," Anonymous Employee",1,1,1,1,3,1
518,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
519,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
520,"google","Employee"," Anonymous Employee",5,4,5,5,3,4
521,"google","Alumni"," Anonymous Employee",3,3,4,4,4,3
522,"google","Employee"," Senior Staff Engineer/Manager",5,4,5,5,4,5
523,"google","Employee"," SWE",4,5,4,5,4,4
524,"google","Alumni"," Internship",5,5,5,5,5,5
525,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
526,"google","Alumni"," Anonymous Employee",4,5,5,1,5,3
527,"google","Alumni"," Administrative Business Partner",2,1,1,1,1,1
528,"google","Employee"," Anonymous Employee",5,4,5,4,4,5
529,"google","Alumni"," Anonymous Employee",3,1,3,4,3,2
530,"google","Employee"," Program Manager",3,2,3,2,4,3
531,"google","Employee"," Anonymous Employee",1,1,3,2,2,1
532,"google","Alumni"," Software Engineer",5,5,5,5,5,5
533,"google","Employee"," Senior Account Executive",2,1,3,1,5,2
534,"google","Employee"," Senior Member of Technical Staff",5,5,5,4,5,5
535,"google","Employee"," Software Development Engineer",5,3,4,5,5,4
536,"google","Employee"," Anonymous Employee",4,4,4,4,4,4
537,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
538,"google","Employee"," Anonymous Employee",4,5,5,5,5,5
539,"google","Employee"," Software Engineer",3,4,2,2,5,3
540,"google","Employee"," Anonymous Employee",5,4,5,4,5,5
541,"google","Alumni"," Anonymous Employee",5,5,5,5,5,5
542,"google","Alumni"," Anonymous Employee",5,5,5,5,5,5
543,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
544,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
545,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
546,"google","Alumni"," Anonymous Employee",4,5,5,5,5,5
547,"google","Employee"," Project Coordinator",3,4,5,1,3,3
548,"google","Alumni"," Anonymous Employee",5,5,5,5,5,4
549,"google","Alumni"," Anonymous Employee",5,5,5,5,5,3
550,"google","Employee"," Anonymous Employee",5,5,5,5,5,5
551,"google","Employee"," Monetization Analyst",5,4,4,3,5,4
552,"google","Employee"," Anonymous Employee",4,4,3,5,5,4
553,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
554,"google","Employee"," Anonymous Employee",4,3,4,4,4,3
555,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
556,"google","Alumni"," Anonymous Employee",5,5,5,5,5,5
557,"google","Employee"," Anonymous Employee",5,5,5,4,5,5
558,"google","Alumni"," Data Quality Evaluator",5,5,3,3,3,3
559,"google","Employee"," Software Engineer",5,5,5,4,4,4
560,"google","Alumni"," Anonymous Employee",4,4,4,3,5,4
561,"google","Alumni"," Anonymous Employee",4,4,4,5,5,4
562,"google","Employee"," Software Engineer",5,5,5,5,5,5
563,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
564,"google","Alumni"," Anonymous Employee",4,3,5,4,3,4
565,"google","Employee"," Product Manager, Technology",5,2,5,5,5,5
566,"google","Employee"," Anonymous Employee",5,5,5,5,5,5
567,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
568,"google","Employee"," Software Engineer",5,5,5,5,5,5
569,"google","Employee"," Anonymous Employee",5,5,5,5,5,4
570,"google","Alumni"," Anonymous Employee",5,5,5,5,5,5
571,"google","Employee"," Strategist",5,3,4,4,4,3
572,"google","Employee"," Senior DevOps and Linux Systems Engineer",5,5,5,5,4,5
573,"google","Employee"," Anonymous Employee",5,5,4,5,4,4
574,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
575,"google","Employee"," Software Engineering",5,5,5,5,5,5
576,"google","Employee"," Anonymous Employee",5,5,5,5,5,5
577,"google","Employee"," IT Field Technician",5,5,5,5,5,5
578,"google","Alumni"," Anonymous Employee",5,5,5,3,5,5
579,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
580,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
581,"google","Alumni"," Anonymous Employee",5,5,5,5,5,5
582,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
583,"google","Employee"," Software Engineer",5,5,5,5,5,5
584,"google","Employee"," Senior Account Manager",5,4,5,5,4,5
585,"google","Employee"," Anonymous Employee",5,5,5,5,5,5
586,"google","Alumni"," Employee",5,3,5,5,5,4
587,"google","Employee"," Anonymous Employee",4,5,5,3,5,5
588,"google","Employee"," Principal Account Manager",5,5,5,5,5,5
589,"google","Employee"," Anonymous Employee",5,4,5,5,5,5
590,"google","Employee"," Chief Technology Officer, Vice President Cloud",5,4,5,5,5,5
591,"google","Employee"," Staff Software Engineer",3,3,1,5,5,3
592,"google","Employee"," Anonymous Employee",5,4,5,5,4,4
593,"google","Employee"," Anonymous Employee",4,3,4,4,4,3
594,"google","Alumni"," Software Engineer",3,3,3,3,3,3
595,"google","Employee"," TPM",4,5,4,3,4,3
596,"google","Alumni"," Anonymous Employee",5,5,4,5,5,3
597,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
598,"google","Employee"," Anonymous Employee",3,1,2,2,3,1
599,"google","Employee"," Anonymous Employee",3,3,4,4,4,3
600,"google","Alumni"," Anonymous Employee",5,3,4,5,4,3
601,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
602,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
603,"google","Employee"," Project Manager",1,1,1,3,3,1
604,"google","Employee"," Anonymous Employee",5,3,4,5,4,3
605,"google","Employee"," Site Reliability Engineer Manager",5,5,5,5,5,5
606,"google","Employee"," Anonymous Employee",3,3,4,4,4,3
607,"google","Alumni"," Data Analyst",5,4,5,5,4,5
608,"google","Alumni"," Researcher",2,2,1,2,2,1
609,"google","Alumni"," Intern",3,3,4,5,4,3
610,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
611,"google","Alumni"," Engineering",4,3,4,5,5,4
612,"google","Alumni"," Anonymous Employee",1,1,2,1,3,1
613,"google","Employee"," Manager",5,5,5,5,5,5
614,"google","Employee"," Anonymous Employee",5,5,5,4,4,4
615,"google","Employee"," Anonymous Employee",4,5,4,4,4,4
616,"google","Employee"," Anonymous Employee",4,3,4,4,4,3
617,"google","Employee"," Engineer",4,5,2,5,5,2
618,"google","Employee"," QA Developer",1,2,1,2,3,2
619,"google","Employee"," Compliance Specialist",5,5,5,5,5,5
620,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
621,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
622,"google","Employee"," Wireless Team Lead",5,3,4,4,5,4
623,"google","Alumni"," Program Manager",2,2,2,2,5,3
624,"google","Alumni"," Security",4,3,4,2,1,3
625,"google","Employee"," Anonymous Employee",4,3,4,5,5,3
626,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
627,"google","Employee"," Anonymous Employee",4,5,4,2,5,4
628,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
629,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
630,"google","Alumni"," Anonymous Employee",4,4,4,3,5,4
631,"google","Employee"," Anonymous Employee",5,5,5,5,5,5
632,"google","Employee"," Software UI Designer",4,4,5,5,4,4
633,"google","Employee"," Anonymous Employee",4,3,4,4,4,3
634,"google","Employee"," Test Engineer",5,5,5,5,5,5
635,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
636,"google","Alumni"," Senior Recruiter",1,1,1,1,5,1
637,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
638,"google","Alumni"," Senior Systems Engineer",4,3,4,4,4,3
639,"google","Employee"," Anonymous Employee",4,4,4,1,4,4
640,"google","Employee"," Senior Chief Director of Algebraic Engineering",5,1,5,1,5,5
641,"google","Alumni"," Financial Leadership Development Program",5,1,4,5,5,4
642,"google","Employee"," Program Manager",5,3,5,5,5,5
643,"google","Alumni"," Software Engineer",4,3,4,5,5,4
644,"google","Employee"," Software Engineer",3,4,4,4,4,4
645,"google","Employee"," Software Engineer",5,4,5,4,5,5
646,"google","Alumni"," Anonymous Employee",1,3,4,4,4,3
647,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
648,"google","Employee"," Anonymous Employee",4,4,3,4,4,5
649,"google","Employee"," University Recruiter",5,5,5,5,5,5
650,"google","Employee"," Anonymous Employee",4,5,3,5,5,3
651,"google","Alumni"," Anonymous Employee",1,3,1,5,5,2
652,"google","Employee"," Anonymous Employee",5,5,5,4,5,4
653,"google","Employee"," Anonymous Employee",5,4,3,5,5,2
654,"google","Alumni"," Programmer",5,4,5,5,5,5
655,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
656,"google","Alumni"," Executive Director",5,5,5,5,5,5
657,"google","Employee"," Senior Software Engineer",5,3,4,4,4,3
658,"google","Alumni"," Partner",4,5,4,3,5,2
659,"google","Alumni"," Anonymous Employee",4,5,4,3,4,4
660,"google","Alumni"," Software Engineer",2,1,1,2,3,1
661,"google","Employee"," SWE",5,5,5,4,5,4
662,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
663,"google","Employee"," Anonymous Employee",4,4,5,4,5,3
664,"google","Employee"," Product Marketing Manager, Google Cloud",3,2,4,4,5,2
665,"google","Alumni"," Anonymous Employee",5,4,5,5,5,4
666,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
667,"google","Employee"," Product Marketing Manager",5,5,5,5,5,5
668,"google","Alumni"," Anonymous Employee",5,5,5,5,5,5
669,"google","Employee"," Anonymous Employee",4,3,4,3,4,3
670,"google","Employee"," Program Manager",4,3,4,4,4,3
671,"google","Employee"," Anonymous Employee",5,5,5,4,5,3
672,"google","Alumni"," Anonymous Employee",5,5,5,4,5,5
673,"google","Employee"," Anonymous Employee",4,3,4,4,4,3
674,"google","Employee"," Software Engineer",5,5,5,5,5,5
675,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
676,"google","Alumni"," Anonymous Employee",5,3,4,5,4,3
677,"google","Alumni"," Anonymous Employee",5,4,4,5,5,4
678,"google","Employee"," Anonymous Employee",5,5,5,5,5,5
679,"google","Employee"," Technical Solutions Consultant",5,5,5,5,5,5
680,"google","Employee"," Account Executive",5,5,5,5,5,4
681,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
682,"google","Employee"," Software Engineer",1,1,1,1,1,1
683,"google","Employee"," Anonymous Employee",5,5,5,4,5,5
684,"google","Alumni"," Paralegal",5,5,5,5,5,5
685,"google","Alumni"," Anonymous Employee",4,4,5,4,5,4
686,"google","Employee"," Project Manager",5,5,5,5,5,4
687,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
688,"google","Alumni"," Designer",2,1,3,2,4,5
689,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
690,"google","Employee"," Anonymous Employee",1,1,1,1,1,5
691,"google","Alumni"," Human Resources Manager",4,4,4,3,4,4
692,"google","Alumni"," Anonymous Employee",1,1,1,1,1,1
693,"google","Alumni"," Anonymous Employee",5,3,5,5,5,5
694,"google","Alumni"," Recruiter",3,3,2,3,5,2
695,"google","Employee"," Marketing Director",5,5,5,3,5,4
696,"google","Alumni"," Marketing Director",3,2,3,3,4,3
697,"google","Alumni"," Anonymous Employee",4,3,4,5,5,4
698,"google","Alumni"," Brand",3,2,4,2,5,1
699,"google","Employee"," Anonymous Employee",5,5,5,5,5,5
700,"google","Alumni"," Anonymous Employee",5,5,5,4,5,5
701,"google","Employee"," Anonymous Employee",5,4,5,5,5,5
702,"google","Employee"," Anonymous Employee",4,4,5,3,4,3
703,"google","Alumni"," Senior Software Engineer",5,5,4,5,5,5
704,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
705,"google","Employee"," Anonymous Employee",5,5,5,2,5,5
706,"google","Alumni"," Anonymous Employee",4,2,5,4,4,3
707,"google","Alumni"," Partner Technology Manager",4,3,4,4,4,3
708,"google","Employee"," Software Engineer",4,3,4,4,4,3
709,"google","Employee"," Anonymous Employee",5,4,5,5,5,4
710,"google","Employee"," Anonymous Employee",5,4,4,3,5,4
711,"google","Employee"," Anonymous Employee",5,5,5,5,5,5
712,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
713,"google","Alumni"," Anonymous Employee",5,4,4,5,5,5
714,"google","Employee"," Sales Manager",4,4,5,3,4,4
715,"google","Employee"," Anonymous Employee",5,5,5,5,5,5
716,"google","Alumni"," Tech Lead/Manager",4,4,4,4,5,3
717,"google","Employee"," Sales Associate",5,5,4,4,5,4
718,"google","Employee"," Anonymous Employee",5,5,5,5,5,5
719,"google","Alumni"," Intern",5,5,5,5,5,5
720,"google","Alumni"," Anonymous Employee",5,3,4,4,4,3
721,"google","Alumni"," Anonymous Employee",5,5,5,5,5,4
722,"google","Alumni"," Anonymous Employee",5,5,5,5,5,5
723,"google","Alumni"," Managing Director Partnerships",5,4,4,4,4,4
724,"google","Employee"," Software Engineer",5,5,5,5,5,5
725,"google","Alumni"," Anonymous Employee",5,4,5,4,4,5
726,"google","Employee"," Finance Manager",5,5,5,5,5,5
727,"google","Alumni"," Anonymous Employee",5,4,5,5,5,5
728,"google","Alumni"," Systems Engineer",5,4,5,5,5,5
729,"google","Employee"," Anonymous Employee",4,3,4,4,4,3
730,"google","Alumni"," Software Engineer",4,4,4,4,5,2
731,"google","Employee"," Anonymous Employee",4,5,4,4,5,3
732,"google","Employee"," Anonymous Employee",3,5,5,3,3,3
733,"google","Employee"," Pmm",5,5,5,5,5,4
734,"google","Employee"," Anonymous Employee",3,3,4,4,4,3
735,"google","Alumni"," Software Engineer",5,5,5,5,5,5
736,"google","Employee"," Anonymous Employee",5,5,5,5,5,5
737,"google","Employee"," Anonymous Employee",4,3,5,4,4,4
738,"google","Alumni"," Engineer",4,3,3,4,5,3
739,"google","Alumni"," Anonymous Employee",2,2,1,1,4,2
740,"google","Alumni"," Anonymous Employee",5,5,5,3,4,4
741,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
742,"google","Employee"," Anonymous Employee",4,3,4,4,4,3
743,"google","Alumni"," Anonymous Employee",3,2,3,3,3,3
744,"google","Alumni"," Anonymous Employee",5,5,5,5,5,5
745,"google","Alumni"," Anonymous Employee",5,5,5,5,5,3
746,"google","Alumni"," Anonymous Employee",4,4,5,4,5,4
747,"google","Alumni"," Senior Site Reliability Engineer",4,5,3,4,4,4
748,"google","Employee"," Cloud Solutions Consultant",1,1,1,1,3,1
749,"google","Alumni"," Programmer Analyst",5,4,5,5,5,4
750,"google","Alumni"," Anonymous Employee",4,3,4,4,4,3
751,"google","Employee"," Anonymous Employee",3,2,3,2,3,2
752,"google","Alumni"," Software Engineer",4,3,3,5,4,3
753,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
754,"google","Alumni"," Anonymous Employee",5,5,5,5,5,5
755,"google","Alumni"," Brand Ambassador",4,3,5,4,3,4
756,"google","Employee"," Receptionist",4,5,2,1,2,2
757,"google","Employee"," Software Engineer, Tools &amp, Infrastructure",5,5,5,5,5,5
758,"google","Employee"," EXPORT CONSULTANT",5,3,5,5,3,2
759,"google","Alumni"," Communications Manager",4,3,5,5,5,4
760,"google","Alumni"," Senior Program Manager",4,3,2,2,5,2
761,"google","Employee"," Software Engineer",5,5,5,5,5,5
762,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
763,"google","Employee"," Senior Software Engineer",5,5,5,5,5,5
764,"google","Employee"," Senior Vendor Program Manager",4,4,3,4,5,3
765,"google","Alumni"," Senior Engineering Manager",3,2,2,2,5,3
766,"google","Employee"," Software Engineer",5,5,5,5,5,5
767,"google","Alumni"," Software Engineer",4,4,4,3,4,5
768,"google","Employee"," Anonymous Employee",4,4,3,4,4,2
769,"google","Alumni"," Anonymous Employee",3,5,3,4,4,2
770,"google","Employee"," Anonymous Employee",5,3,4,4,4,3
771,"google","Employee"," Anonymous Employee",5,3,5,5,5,5
772,"google","Alumni"," Software Engineer",5,5,5,5,5,5
773,"google","Employee"," Operations Specialist",4,5,4,3,3,4
774,"google","Employee"," Anonymous Employee",1,3,4,4,4,3
775,"google","Employee"," Operations Assembler",3,4,3,2,4,2
776,"google","Alumni"," Anonymous Employee",4,4,4,4,4,4
777,"google","Alumni"," Product Manager",5,4,4,5,5,5
778,"google","Employee"," Anonymous Employee",5,3,4,5,4,3
779,"google","Employee"," Program Manager",4,5,4,2,4,3
780,"google","Alumni"," Anonymous Employee",5,5,5,5,5,5
781,"google","Employee"," Anonymous Employee",4,4,4,4,5,3
782,"google","Alumni"," Anonymous Employee",5,3,5,5,5,4
783,"google","Alumni"," Photographer",5,5,5,3,3,4
